,Order Date,Ship Mode,Segment,Country,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Year,Month_Number,Month_Name
5359,2020-11-24,Standard Class,Consumer,United States,New York City,New York,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",128.38,9,7.371,,COD,2020,11,November
5360,2020-11-24,Standard Class,Corporate,United States,New York City,New York,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",123.88,1,2.8812,,Online,2020,11,November
5361,2020-11-24,Standard Class,Corporate,United States,Odessa,Texas,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",118.762,1,-24.7716,,COD,2020,11,November
5362,2020-11-24,Same Day,Corporate,United States,Garden City,Kansas,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,133.29,1,7.9896,,COD,2020,11,November
5363,2020-11-24,Second Class,Corporate,United States,Asheville,North Carolina,Office Supplies,Binders,Avery Durable Slant Ring Binders,132.008,8,-12.672,,COD,2020,11,November
5364,2020-11-24,Standard Class,Home Office,United States,Richmond,Kentucky,Office Supplies,Binders,Avery Durable Binders,117.88,1,1.4112,,COD,2020,11,November
5365,2020-11-24,First Class,Consumer,United States,San Francisco,California,Office Supplies,Art,BIC Liqua Brite Liner,117.76,4,9.9936,,COD,2020,11,November
5366,2020-11-24,Same Day,Consumer,United States,Los Angeles,California,Furniture,Tables,Hon 61000 Series Interactive Training Tables,163.088,2,-1.7772,,COD,2020,11,November
5367,2020-11-25,Standard Class,Consumer,United States,Houston,Texas,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,104.84,5,-179.776,,COD,2020,11,November
5368,2020-11-25,Standard Class,Consumer,United States,Houston,Texas,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,342.96,5,37.495,,Online,2020,11,November
5369,2020-11-25,Standard Class,Consumer,United States,San Francisco,California,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",387.499,3,-29.6058,,COD,2020,11,November
5370,2020-11-25,Second Class,Home Office,United States,Canton,Michigan,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,526.81,3,0.0,,COD,2020,11,November
5371,2020-11-25,Second Class,Corporate,United States,Louisville,Kentucky,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,714.96,2,168.4704,,COD,2020,11,November
5372,2020-11-25,Standard Class,Consumer,United States,Fort Lauderdale,Florida,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,768.92,5,-81.441,,Online,2020,11,November
5373,2020-11-25,Standard Class,Consumer,United States,Houston,Texas,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,899.93,5,-24.398,,COD,2020,11,November
5374,2020-11-25,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Storage,Sterilite Officeware Hinged File Box,111.48,1,2.8296,,COD,2020,11,November
5375,2020-11-25,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Art,DIXON Oriole Pencils,100.16,2,1.3416,,Online,2020,11,November
5376,2020-11-25,Standard Class,Consumer,United States,Houston,Texas,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,130.688,4,3.7376,,Online,2020,11,November
5377,2020-11-25,Second Class,Corporate,United States,Laguna Niguel,California,Technology,Phones,PayAnywhere Card Reader,146.96,5,3.4965,1.0,Online,2020,11,November
5378,2020-11-25,Second Class,Corporate,United States,Laguna Niguel,California,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",170.08,6,15.336,1.0,Online,2020,11,November
5379,2020-11-25,Second Class,Consumer,United States,Atlanta,Georgia,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",150.87,9,23.9463,,COD,2020,11,November
5380,2020-11-26,Standard Class,Corporate,United States,Columbus,Ohio,Office Supplies,Appliances,Holmes HEPA Air Purifier,100.272,3,9.801,,COD,2020,11,November
5381,2020-11-26,Standard Class,Home Office,United States,Richmond,Indiana,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,116.98,2,43.1904,,COD,2020,11,November
5382,2020-11-26,Standard Class,Home Office,United States,New York City,New York,Office Supplies,Binders,Binding Machine Supplies,135.344,4,32.6704,,COD,2020,11,November
5383,2020-11-26,Second Class,Consumer,United States,New York City,New York,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",159.3,5,37.884,,Online,2020,11,November
5384,2020-11-26,First Class,Consumer,United States,Gladstone,Missouri,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,170.3,3,40.416,,COD,2020,11,November
5385,2020-11-26,Standard Class,Consumer,United States,Columbus,Ohio,Technology,Phones,Motorola L804,232.752,8,-40.4712,,COD,2020,11,November
5386,2020-11-26,Standard Class,Corporate,United States,Columbus,Ohio,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,242.136,7,23.9778,,Online,2020,11,November
5387,2020-11-26,Standard Class,Home Office,United States,Richmond,Indiana,Furniture,Tables,KI Adjustable-Height Table,280.94,3,67.0644,,Online,2020,11,November
5388,2020-11-26,Standard Class,Home Office,United States,Richmond,Indiana,Furniture,Chairs,SAFCO Arco Folding Chair,843.6,3,240.294,,Online,2020,11,November
5389,2020-11-26,Second Class,Consumer,United States,New York City,New York,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,996.95,5,264.5865,,COD,2020,11,November
5390,2020-11-26,Standard Class,Home Office,United States,Richmond,Indiana,Technology,Phones,Samsung Galaxy S4 Mini,1906.96,4,545.1884,,COD,2020,11,November
5391,2020-11-26,Standard Class,Corporate,United States,Atlanta,Georgia,Office Supplies,Art,Newell 347,97.84,3,3.7236,,COD,2020,11,November
5392,2020-11-26,Standard Class,Home Office,United States,Richmond,Indiana,Furniture,Furnishings,DAX Wood Document Frame,124.46,2,9.8856,,COD,2020,11,November
5393,2020-11-26,First Class,Consumer,United States,Rockford,Illinois,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,130.568,8,-53.7088,,Online,2020,11,November
5394,2020-11-26,First Class,Consumer,United States,Gladstone,Missouri,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,136.04,2,12.1728,,Online,2020,11,November
5395,2020-11-26,Standard Class,Home Office,United States,New York City,New York,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,142.73,7,14.6825,,COD,2020,11,November
5396,2020-11-27,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,132.488,7,41.1208,,COD,2020,11,November
5397,2020-11-27,Second Class,Consumer,United States,New York City,New York,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",138.424,6,36.2556,,Online,2020,11,November
5398,2020-11-27,First Class,Corporate,United States,Milwaukee,Wisconsin,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,166.73,9,56.0547,1.0,COD,2020,11,November
5399,2020-11-27,Standard Class,Corporate,United States,San Francisco,California,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,179.16,8,59.8176,,COD,2020,11,November
5400,2020-11-27,Standard Class,Corporate,United States,Columbus,Indiana,Office Supplies,Paper,Xerox 1909,207.28,6,72.8088,,COD,2020,11,November
5401,2020-11-27,Standard Class,Corporate,United States,San Francisco,California,Office Supplies,Paper,Tops White Computer Printout Paper,276.55,5,114.9385,,COD,2020,11,November
5402,2020-11-27,Standard Class,Corporate,United States,Columbus,Indiana,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,510.94,3,224.073,,COD,2020,11,November
5403,2020-11-27,Second Class,Consumer,United States,New York City,New York,Office Supplies,Art,American Pencil,91.99,3,2.0271,,Online,2020,11,November
5404,2020-11-27,Standard Class,Consumer,United States,Asheville,North Carolina,Office Supplies,Art,Pencil and Crayon Sharpener,120.76,5,0.7665,,COD,2020,11,November
5405,2020-11-27,Standard Class,Consumer,United States,Los Angeles,California,Furniture,Furnishings,Eldon 200 Class Desk Accessories,155.84,3,6.0288,,COD,2020,11,November
5406,2020-11-27,Standard Class,Consumer,United States,Asheville,North Carolina,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,144.584,1,4.3584,,Online,2020,11,November
5407,2020-11-27,First Class,Corporate,United States,Milwaukee,Wisconsin,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",147.94,1,19.2454,1.0,Online,2020,11,November
5408,2020-11-27,Standard Class,Consumer,United States,Los Angeles,California,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,169.568,4,5.7568,,COD,2020,11,November
5409,2020-11-28,Standard Class,Consumer,United States,San Diego,California,Office Supplies,Labels,Round Specialty Laser Printer Labels,101.65,5,29.4455,,Online,2020,11,November
5410,2020-11-28,Standard Class,Corporate,United States,New York City,New York,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",108.96,2,35.982,,COD,2020,11,November
5411,2020-11-28,First Class,Consumer,United States,Denver,Colorado,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",137.768,2,31.0688,,COD,2020,11,November
5412,2020-11-28,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",536.488,7,-12.9122,,COD,2020,11,November
5413,2020-11-28,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,122.232,6,75.5424,,Cards,2020,11,November
5414,2020-11-28,Standard Class,Home Office,United States,Baltimore,Maryland,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1081.2,5,272.792,,COD,2020,11,November
5415,2020-11-28,Standard Class,Corporate,United States,New York City,New York,Technology,Phones,Google Nexus 5,524.89,11,494.9725,,Cards,2020,11,November
5416,2020-11-28,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",115.32,12,-619.596,,Cards,2020,11,November
5417,2020-11-28,Standard Class,Home Office,United States,Baltimore,Maryland,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",116.9,5,7.524,,COD,2020,11,November
5418,2020-11-28,Standard Class,Home Office,United States,Baltimore,Maryland,Office Supplies,Art,BIC Brite Liner Grip Highlighters,117.64,1,0.738,,COD,2020,11,November
5419,2020-11-28,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),102.344,6,7.92,,Online,2020,11,November
5420,2020-11-28,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 210,151.552,3,5.4432,,Cards,2020,11,November
5421,2020-11-29,Standard Class,Consumer,United States,Chattanooga,Tennessee,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",122.52,5,19.035,,Cards,2020,11,November
5422,2020-11-29,Standard Class,Consumer,United States,Chattanooga,Tennessee,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",410.368,2,48.796,,COD,2020,11,November
5423,2020-11-30,Standard Class,Home Office,United States,New York City,New York,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",100.56,4,1.6712,,Online,2020,11,November
5424,2020-11-30,Second Class,Home Office,United States,New York City,New York,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',106.472,3,23.1093,,Cards,2020,11,November
5425,2020-11-30,Second Class,Corporate,United States,El Paso,Texas,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,115.976,3,-10.7973,,Cards,2020,11,November
5426,2020-11-30,Standard Class,Consumer,United States,Newark,Delaware,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",166.94,6,45.2226,,Cards,2020,11,November
5427,2020-11-30,Standard Class,Consumer,United States,Jackson,Mississippi,Office Supplies,Storage,Home/Office Personal File Carts,204.8,5,43.45,,COD,2020,11,November
5428,2020-11-30,Standard Class,Home Office,United States,New York City,New York,Office Supplies,Storage,Fellowes Officeware Wire Shelving,291.49,3,5.3898,,Cards,2020,11,November
5429,2020-11-30,Standard Class,Consumer,United States,Burlington,North Carolina,Technology,Accessories,Logitech Wireless Gaming Headset G930,408.976,3,81.5949,,Online,2020,11,November
5430,2020-11-30,Standard Class,Home Office,United States,New York City,New York,Technology,Phones,Panasonic Business Telephones KX-T7736,590.06,3,163.818,,COD,2020,11,November
5431,2020-11-30,Same Day,Home Office,United States,Toledo,Ohio,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,673.936,4,82.992,,Online,2020,11,November
5432,2020-11-30,First Class,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1129.316,6,-15.4188,,Online,2020,11,November
5433,2020-11-30,Second Class,Home Office,United States,New York City,New York,Furniture,Chairs,SAFCO Arco Folding Chair,1263.9,5,262.39,,Online,2020,11,November
5434,2020-11-30,Standard Class,Consumer,United States,Burlington,North Carolina,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1805.682,7,-653.2834,,Online,2020,11,November
5435,2020-11-30,Standard Class,Consumer,United States,Edinburg,Texas,Office Supplies,Fasteners,Binder Clips by OIC,128.368,2,0.8288,,Online,2020,11,November
5436,2020-11-30,First Class,Home Office,United States,San Francisco,California,Furniture,Furnishings,Contemporary Borderless Frame,152.83,3,9.5571,,COD,2020,11,November
5437,2020-11-30,Second Class,Home Office,United States,Miami,Florida,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,175.976,3,8.997,,COD,2020,11,November
5438,2020-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",103.99,1,3.6796,,Cards,2020,12,December
5439,2020-12-01,Standard Class,Corporate,United States,Seattle,Washington,Furniture,Furnishings,Eldon Wave Desk Accessories,106.68,12,31.0992,1.0,Online,2020,12,December
5440,2020-12-01,Standard Class,Consumer,United States,Denver,Colorado,Technology,Phones,AT&T SB67148 SynJ,127.584,2,9.2386,,COD,2020,12,December
5441,2020-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,Office Supplies,Storage,"Tennsco Lockers, Gray",131.92,4,5.8744,,COD,2020,12,December
5442,2020-12-01,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Office Supplies,Envelopes,Quality Park Security Envelopes,138.68,5,35.3295,,Cards,2020,12,December
5443,2020-12-01,Standard Class,Consumer,United States,Seattle,Washington,Furniture,Bookcases,"Hon Metal Bookcases, Putty",153.96,2,41.1684,,COD,2020,12,December
5444,2020-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,156.98,2,35.6346,,Cards,2020,12,December
5445,2020-12-01,Standard Class,Consumer,United States,Grand Prairie,Texas,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,229.8,5,24.7275,,COD,2020,12,December
5446,2020-12-01,Second Class,Consumer,United States,New York City,New York,Office Supplies,Storage,Safco Industrial Shelving,238.55,3,6.6465,,Online,2020,12,December
5447,2020-12-01,Standard Class,Consumer,United States,Grand Prairie,Texas,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,354.058,3,-18.1176,,COD,2020,12,December
5448,2020-12-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,419.972,2,-28.498,,Online,2020,12,December
5449,2020-12-01,Standard Class,Consumer,United States,Denver,Colorado,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,449.368,4,30.4776,,Cards,2020,12,December
5450,2020-12-01,Standard Class,Consumer,United States,Denver,Colorado,Technology,Phones,GE 30524EE4,483.376,3,52.9173,,Online,2020,12,December
5451,2020-12-01,Standard Class,Corporate,United States,Seattle,Washington,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",561.24,4,5.4124,1.0,COD,2020,12,December
5452,2020-12-01,Standard Class,Home Office,United States,Stockton,California,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",669.64,9,107.0388,,Cards,2020,12,December
5453,2020-12-01,Standard Class,Home Office,United States,Fairfield,Connecticut,Furniture,Chairs,Global Comet Stacking Armless Chair,928.15,3,251.202,,COD,2020,12,December
5454,2020-12-01,Standard Class,Consumer,United States,Denver,Colorado,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,122.783,7,-4.7481,,COD,2020,12,December
5455,2020-12-01,Standard Class,Corporate,United States,San Antonio,Texas,Office Supplies,Paper,Xerox 201,118.368,2,3.6288,,Online,2020,12,December
5456,2020-12-01,First Class,Home Office,United States,Marion,Ohio,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,99.712,2,1.7352,,Online,2020,12,December
5457,2020-12-01,Second Class,Consumer,United States,New York City,New York,Office Supplies,Binders,Acco 3-Hole Punch,118.52,5,6.132,,Online,2020,12,December
5458,2020-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",134.92,4,7.4824,,Cards,2020,12,December
5459,2020-12-01,Standard Class,Corporate,United States,Seattle,Washington,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,141.92,5,5.373,1.0,COD,2020,12,December
5460,2020-12-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",117.001,7,-5.6007,,Online,2020,12,December
5461,2020-12-01,Standard Class,Consumer,United States,Denver,Colorado,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,112.152,3,3.5046,,Cards,2020,12,December
5462,2020-12-01,Second Class,Consumer,United States,New York City,New York,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,127.37,3,6.9258,,Cards,2020,12,December
5463,2020-12-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Labels,Avery 483,145.936,4,5.1792,,Cards,2020,12,December
5464,2020-12-01,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",138.128,2,3.6714,1.0,Online,2020,12,December
5465,2020-12-01,First Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,150.392,3,2.337,,Cards,2020,12,December
5466,2020-12-01,Standard Class,Home Office,United States,Fairfield,Connecticut,Office Supplies,Paper,Xerox 214,153.44,3,9.3312,,Online,2020,12,December
5467,2020-12-01,Standard Class,Consumer,United States,Seattle,Washington,Office Supplies,Paper,Xerox 1947,129.86,7,18.837,,Cards,2020,12,December
5468,2020-12-01,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Xerox 1905,130.36,7,21.7728,1.0,COD,2020,12,December
5469,2020-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",117.29,9,16.2099,,Cards,2020,12,December
5470,2020-12-01,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",138.958,7,9.4437,,Cards,2020,12,December
5471,2020-12-01,First Class,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",182.12,5,13.846,,Online,2020,12,December
5472,2020-12-02,Same Day,Corporate,United States,Los Angeles,California,Office Supplies,Binders,Satellite Sectional Post Binders,104.456,2,22.5732,,Online,2020,12,December
5473,2020-12-02,Same Day,Corporate,United States,Los Angeles,California,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,120.47,3,22.2516,,Online,2020,12,December
5474,2020-12-02,First Class,Corporate,United States,San Francisco,California,Office Supplies,Paper,Xerox 1940,143.92,2,53.8608,,Online,2020,12,December
5475,2020-12-02,Standard Class,Corporate,United States,Denver,Colorado,Office Supplies,Storage,Letter Size Cart,155.288,1,12.8574,,COD,2020,12,December
5476,2020-12-02,Standard Class,Corporate,United States,Lakewood,Ohio,Technology,Phones,AT&T CL2909,199.188,2,-25.198,,Cards,2020,12,December
5477,2020-12-02,Standard Class,Corporate,United States,Oakland,California,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,202.9,5,44.975,,Cards,2020,12,December
5478,2020-12-02,Standard Class,Corporate,United States,Denver,Colorado,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,281.352,8,-363.528,,COD,2020,12,December
5479,2020-12-02,First Class,Consumer,United States,Lowell,Massachusetts,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,325.86,7,80.3208,1.0,COD,2020,12,December
5480,2020-12-02,Second Class,Consumer,United States,Houston,Texas,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,334.62,5,-766.012,,COD,2020,12,December
5481,2020-12-02,Standard Class,Corporate,United States,Denver,Colorado,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",556.704,6,0.0,,Online,2020,12,December
5482,2020-12-02,First Class,Corporate,United States,San Francisco,California,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",596.62,9,151.0974,,Cards,2020,12,December
5483,2020-12-02,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,155.176,4,-462.8624,,COD,2020,12,December
5484,2020-12-02,First Class,Consumer,United States,Salem,Virginia,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,723.96,2,168.4704,,Online,2020,12,December
5485,2020-12-02,Standard Class,Corporate,United States,Denver,Colorado,Furniture,Chairs,Hon GuestStacker Chair,245.68,5,68.001,,Cards,2020,12,December
5486,2020-12-02,First Class,Consumer,United States,Lowell,Massachusetts,Technology,Phones,GE 30524EE4,289.95,5,284.1855,1.0,Cards,2020,12,December
5487,2020-12-02,Standard Class,Corporate,United States,Oakland,California,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,182.056,9,43.4646,,COD,2020,12,December
5488,2020-12-02,Standard Class,Consumer,United States,Omaha,Nebraska,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,521.96,4,743.988,,Cards,2020,12,December
5489,2020-12-02,First Class,Corporate,United States,San Francisco,California,Office Supplies,Paper,Xerox 1962,84.56,2,3.852,,Online,2020,12,December
5490,2020-12-02,Standard Class,Corporate,United States,Lakewood,Ohio,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,128.728,9,1.7262,,Online,2020,12,December
5491,2020-12-02,Standard Class,Corporate,United States,Houston,Texas,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,106.16,5,2.128,,Online,2020,12,December
5492,2020-12-02,Standard Class,Consumer,United States,Greensboro,North Carolina,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,93.776,1,2.4582,,COD,2020,12,December
5493,2020-12-02,Same Day,Corporate,United States,Los Angeles,California,Office Supplies,Art,Prang Dustless Chalk Sticks,121.08,6,5.04,,Online,2020,12,December
5494,2020-12-02,Same Day,Corporate,United States,Los Angeles,California,Office Supplies,Binders,3-ring staple pack,132.024,6,3.1584,,Online,2020,12,December
5495,2020-12-02,First Class,Consumer,United States,Lowell,Massachusetts,Office Supplies,Supplies,Staple remover,134.36,2,0.1744,1.0,Online,2020,12,December
5496,2020-12-02,Standard Class,Corporate,United States,Denver,Colorado,Office Supplies,Binders,Aluminum Screw Posts,113.624,8,-24.416,,Online,2020,12,December
5497,2020-12-02,Same Day,Corporate,United States,Los Angeles,California,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",115.86,2,5.3214,,Online,2020,12,December
5498,2020-12-02,Second Class,Consumer,United States,Houston,Texas,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,139.752,4,-3.7196,,Cards,2020,12,December
5499,2020-12-02,Standard Class,Corporate,United States,Miami,Florida,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,118.96,5,4.1965,,COD,2020,12,December
5500,2020-12-02,Standard Class,Corporate,United States,Denver,Colorado,Technology,Phones,Macally Suction Cup Mount,135.36,6,-14.34,,Online,2020,12,December
5501,2020-12-02,Standard Class,Home Office,United States,Tampa,Florida,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",133.66,5,-33.484,,COD,2020,12,December
5502,2020-12-02,Standard Class,Corporate,United States,Denver,Colorado,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,137.616,2,4.9616,,Cards,2020,12,December
5503,2020-12-02,First Class,Consumer,United States,Charlottesville,Virginia,Office Supplies,Art,Newell 309,146.65,3,10.395,,Online,2020,12,December
5504,2020-12-02,Same Day,Consumer,United States,Peoria,Arizona,Office Supplies,Binders,Vinyl Sectional Post Binders,163.86,6,-45.24,,COD,2020,12,December
5505,2020-12-02,Standard Class,Corporate,United States,Oakland,California,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,134.992,1,-7.9984,,Cards,2020,12,December
5506,2020-12-03,Standard Class,Consumer,United States,New York City,New York,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,116.92,5,29.372,,Cards,2020,12,December
5507,2020-12-03,Second Class,Consumer,United States,Thornton,Colorado,Technology,Accessories,Memorex Micro Travel Drive 16 GB,122.752,6,10.5534,,Cards,2020,12,December
5508,2020-12-03,Second Class,Consumer,United States,Thornton,Colorado,Technology,Accessories,Memorex Micro Travel Drive 16 GB,150.336,8,14.0712,,Online,2020,12,December
5509,2020-12-03,Standard Class,Consumer,United States,New York City,New York,Technology,Phones,AT&T 1080 Corded phone,154.99,1,36.9873,,COD,2020,12,December
5510,2020-12-03,Same Day,Consumer,United States,San Diego,California,Office Supplies,Paper,Xerox 1888,209.44,3,79.8912,,COD,2020,12,December
5511,2020-12-03,Second Class,Home Office,United States,Seattle,Washington,Furniture,Tables,"Bevis Oval Conference Table, Walnut",547.96,2,88.7332,,Online,2020,12,December
5512,2020-12-03,Second Class,Consumer,United States,Thornton,Colorado,Office Supplies,Art,Newell 344,75.344,6,1.0008,,Cards,2020,12,December
5513,2020-12-03,Second Class,Consumer,United States,Thornton,Colorado,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",100.32,2,3.741,,Cards,2020,12,December
5514,2020-12-03,Standard Class,Consumer,United States,New York City,New York,Office Supplies,Labels,Avery 520,108.15,1,1.512,,COD,2020,12,December
5515,2020-12-03,Second Class,Consumer,United States,Thornton,Colorado,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,118.192,1,4.6552,,Cards,2020,12,December
5516,2020-12-03,Second Class,Consumer,United States,Thornton,Colorado,Furniture,Furnishings,Staple-based wall hangings,117.376,3,7.0128,,Cards,2020,12,December
5517,2020-12-03,Standard Class,Consumer,United States,Fayetteville,North Carolina,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",133.782,6,-21.1068,,COD,2020,12,December
